x0,x1,x2,y,x3,x4
A13,25.0,A2,0.05,,0.0
A9,29.0,A7,0.43,0.05,0.0
A13,23.0,A9,0.03,0.01,0.0
A4,35.0,A0,0.0,,0.0
A10,24.0,A2,0.36,,0.0
A1,28.0,A0,0.06,0.0,0.0
A17,26.0,A9,0.72,0.19,0.0
A5,28.0,A0,0.14,0.54,0.01
A4,27.0,A0,0.11,,0.0
A4,28.0,A2,0.09,0.01,0.0
A5,31.0,A0,0.15,0.03,0.0
A9,31.0,A2,0.29,0.03,0.0
A17,22.0,A0,0.11,0.03,0.0
A1,24.0,A1,0.13,0.01,0.11
A9,29.0,A2,0.06,,0.0
A6,,A0,0.2,0.15,0.0
A5,30.0,A2,0.19,0.36,0.01
A6,20.0,A0,0.05,,0.0
A11,27.0,A5,0.01,,0.0
A4,31.0,A7,0.14,0.11,0.0
A6,28.0,A9,0.01,0.0,0.0
A1,,A3,0.08,,0.0
A1,26.0,A4,0.0,0.0,0.04
A5,32.0,A11,0.42,,0.1
A5,34.0,A7,0.22,6.887312604817686,0.01
A1,29.0,A8,0.0,,0.02
A2,35.0,A2,0.05,,0.0
A17,22.0,A0,0.05,,0.0
A5,34.0,A2,0.0,,0.0
A13,26.0,A2,0.31,0.09,0.0
A3,29.0,A0,0.0,0.26,0.0
A9,29.0,A2,0.07,0.0,0.0
A4,31.0,A7,0.61,0.32,0.01
A0,18.0,A10,0.0,0.0,0.08
A9,31.0,A2,0.13,,0.01
A13,22.0,A9,0.12,0.03,0.03
A2,34.0,A0,0.09,0.33,0.0
A4,28.0,A7,0.3,,0.0
A6,21.0,A7,0.04,0.03,0.0
A6,21.0,A0,0.03,,0.0
A5,30.0,A8,0.0,0.0,0.02
A9,28.0,A8,0.19,0.0,0.0
A9,29.0,A3,0.04,0.05,0.0
A9,29.0,A9,0.01,,0.0
A4,29.0,A7,0.15,0.09,0.0
A3,30.0,A6,0.05,,0.03
A6,24.0,A7,0.05,,0.0
A16,35.0,A6,0.0,0.01,0.0
A5,33.0,A0,0.28,0.19,0.0
A3,28.0,A11,0.41,0.21,0.0
A9,29.0,A0,0.04,0.0,0.0
A4,31.0,A7,1.41,0.51,0.01
A4,26.0,A5,0.0,,0.0
A11,30.0,A10,0.0,,0.0
A1,25.0,A8,4.75,,4.16
A0,20.0,A0,0.18,,0.0
A9,29.0,A9,0.46,0.31,0.0
A10,23.0,A2,0.4,0.15,0.0
A1,29.0,A2,0.17,,0.0
A9,30.0,A0,0.03,0.0,0.0
A4,26.0,A8,0.05,0.01,0.0
A6,27.0,A10,0.0,0.0,0.04
A6,24.0,A7,0.02,0.01,0.0
A9,31.0,A4,0.08,0.04,0.0
A5,28.0,A0,0.1,,0.0
A10,,A4,2.15,,0.0
A1,28.0,A4,0.16,0.0,0.0
A4,31.0,A2,0.0,0.0,0.03
A2,31.0,A7,0.48,,0.13
A0,18.0,A4,0.0,,0.35
A1,28.0,A10,0.06,0.0,0.0
A11,34.0,A2,0.12,0.2,0.0
A13,22.0,A0,0.09,0.02,0.0
A10,26.0,A2,0.03,,0.0
A6,25.0,A0,0.52,0.41,0.0
A3,30.0,A4,0.0,0.0,0.04
A3,31.0,A4,0.0,0.0,0.02
A15,16.0,A11,0.0,,0.17
A11,29.0,A7,0.01,0.79,0.0
A16,32.0,A2,0.0,0.0,0.04
A5,32.0,A10,0.37,0.3,0.09
A6,29.0,A8,0.0,,0.06
A5,34.0,A2,0.0,0.0,0.14
A13,25.0,A10,0.02,,0.0
A9,28.0,A8,0.01,,0.25
A6,23.0,A7,0.08,0.06,0.0
A24,16.0,A10,0.0,0.0,0.03
A2,34.0,A4,0.0,0.0,0.01
A13,,A0,0.11,0.03,0.0
A9,30.0,A9,0.18,,0.0
A9,28.0,A0,0.0,,0.08
A2,31.0,A0,0.08,,0.0
A6,20.0,A8,0.02,0.02,0.0
A9,30.0,A11,0.0,,0.04
A10,21.0,A1,0.0,0.0,0.3
A23,33.0,A2,1.47,0.55,0.0
A11,19.0,A8,1.94,0.0,0.0
A6,30.0,A2,0.03,0.02,0.0
A9,28.0,A3,0.27,0.0,0.0
A23,33.0,A5,0.11,0.04,0.0
A22,34.0,A6,0.73,0.52,0.15
A5,32.0,A9,0.07,0.0,0.0
A6,24.0,A2,0.5,0.39,0.0
A6,,A0,0.16,0.12,0.0
A11,36.0,A4,0.0,0.02,0.0
A9,30.0,A0,0.14,0.09,0.0
A1,29.0,A3,0.05,0.0,0.0
A0,19.0,A0,0.0,0.0,0.76
A4,28.0,A11,1.53,0.24,0.0
A4,29.0,A7,0.0,,0.02
A6,26.0,A2,0.12,0.1,0.0
A9,29.0,A8,0.24,,0.0
A4,30.0,A5,0.23,,0.0
A5,33.0,A9,0.02,0.02,0.0
A5,35.0,A7,0.12,0.23,0.07
A3,28.0,A10,0.05,0.0,0.18
A17,25.0,A1,0.32,0.08,0.0
A10,22.0,A6,0.85,0.65,0.0
A3,29.0,A8,0.08,,0.0
A4,26.0,A7,0.13,,0.0
A13,23.0,A11,0.08,0.02,0.0
A1,30.0,A1,0.04,0.0,0.0
A1,26.0,A3,3.13,1.94,0.07
A5,27.0,A2,1.02,0.97,0.0
A6,25.0,A3,0.67,0.03,0.0
A11,27.0,A10,0.0,0.03,0.0
A3,27.0,A7,0.25,,0.0
A19,6.0,A2,1.33,0.31,1.04
A6,20.0,A3,0.0,0.0,0.05
A9,29.0,A1,0.0,0.05,0.0
A3,31.0,A5,0.0,,0.08
A1,29.0,A2,0.0,,0.0
A6,25.0,A6,0.05,,0.0
A6,25.0,A10,0.2,0.15,0.0
A10,26.0,A6,0.19,0.07,0.0
A9,29.0,A5,0.11,0.14,0.33
A4,33.0,A6,0.03,,0.0
A9,27.0,A8,0.05,0.0,0.0
A23,34.0,A2,0.34,,0.0
A14,20.0,A2,0.41,0.23,0.47
A5,31.0,A2,0.34,0.97,0.55
A6,23.0,A0,0.0,,0.28
A3,32.0,A10,0.0,0.0,0.04
A4,27.0,A10,0.25,0.0,0.02
A0,19.0,A9,0.19,,0.0
A21,18.0,A0,0.14,0.4,0.0
A1,31.0,A8,0.37,0.05,0.0
A1,30.0,A1,0.0,0.01,0.0
A5,27.0,A7,0.2,0.34,0.0
A8,16.0,A0,0.0,0.0,0.11
A18,2.0,A2,0.29,,0.0
A7,35.0,A2,0.0,0.04,0.0
A21,16.0,A3,0.0,0.0,0.12
A0,17.0,A0,0.03,0.02,0.0
A1,31.0,A6,0.07,,0.0
A9,29.0,A9,0.21,0.0,0.0
A9,30.0,A11,0.3,0.13,0.0
A11,33.0,A4,0.0,0.03,0.0
A10,22.0,A0,0.0,0.0,0.29
A0,17.0,A10,0.08,0.05,0.0
A5,29.0,A0,0.02,0.0,0.0
A2,35.0,A5,0.0,,0.03
A6,22.0,A10,0.1,0.08,0.0
A13,22.0,A0,0.15,,0.0
A9,,A0,0.7,0.0,0.0
A4,31.0,A6,0.71,0.57,0.0
A17,25.0,A0,0.13,0.03,0.0
A2,32.0,A10,0.12,0.05,0.2
A2,33.0,A6,0.51,,0.07
A6,21.0,A7,0.07,,0.0
A1,26.0,A4,0.04,0.0,0.0
A13,25.0,A2,0.07,0.02,0.0
A19,6.0,A9,1.13,0.37,0.41
A6,29.0,A4,0.0,0.0,0.04
A0,21.0,A4,0.02,,0.0
A11,27.0,A2,0.0,0.03,0.0
A15,11.0,A8,0.0,0.0,0.08
A6,24.0,A4,0.02,0.02,0.0
A13,24.0,A11,0.08,0.02,0.0
A11,25.0,A10,0.01,0.05,0.0
A0,16.0,A0,0.04,0.03,0.0
A2,33.0,A4,0.0,,0.38
A0,19.0,A8,0.26,0.18,0.0
A10,25.0,A4,0.22,0.08,0.0
A1,26.0,A1,0.05,0.0,0.0
A0,18.0,A11,0.11,0.07,0.0
A1,26.0,A11,0.02,0.01,0.16
A0,20.0,A2,0.08,0.06,0.0
A15,15.0,A10,0.28,,2.02
A6,23.0,A2,0.85,,0.0
A5,32.0,A2,0.21,,0.0
A11,22.0,A10,0.0,0.01,0.0
A13,22.0,A2,0.08,0.02,0.03
A3,28.0,A9,0.08,,0.0
A11,31.0,A2,0.23,,0.0
A13,24.0,A0,0.4,0.11,0.0
A7,36.0,A2,0.09,0.17,0.05
A5,30.0,A5,0.18,0.22,0.02
A4,31.0,A7,0.07,0.03,0.0
A4,30.0,A8,0.64,0.12,0.0
A6,24.0,A9,0.19,0.15,0.0
A6,23.0,A9,0.06,0.05,0.0
A13,22.0,A7,0.39,0.14,0.0
A5,34.0,A0,0.0,0.0,0.14
A6,25.0,A10,0.06,0.04,0.47
A6,27.0,A0,0.19,0.15,0.0
A5,29.0,A2,0.19,0.19,0.0
A4,27.0,A0,2.18,0.01,0.0
A3,26.0,A0,0.07,,0.0
A0,21.0,A0,0.12,0.08,0.0
A5,27.0,A2,0.16,0.19,0.0
A15,10.0,A9,1.37,0.51,0.89
A17,21.0,A5,0.78,0.25,0.56
A1,30.0,A1,0.18,0.0,0.0
A5,30.0,A0,0.06,,0.0
A18,,A9,0.26,0.01,0.0
A4,26.0,A0,0.44,0.0,0.0
A10,21.0,A2,0.14,0.05,0.0
A11,31.0,A1,0.01,,0.0
A6,24.0,,0.0,1.37,0.0
A10,22.0,A10,0.61,0.27,0.27
A4,31.0,A7,0.0,0.0,0.02
A5,31.0,A8,0.05,0.02,0.0
A0,21.0,A6,0.07,0.05,0.0
A4,30.0,A7,0.2,,0.01
A17,22.0,A6,0.07,0.02,0.0
A13,25.0,A7,0.29,0.08,0.0
A0,19.0,A2,1.3,0.77,1.54
A0,20.0,A1,0.01,0.0,0.0
A0,17.0,A6,0.75,0.44,0.0
A3,30.0,A4,0.0,,0.01
A6,25.0,A8,0.03,,0.0
A7,36.0,A10,0.0,0.0,0.02
A5,29.0,A2,0.0,0.0,0.24
A10,23.0,A2,0.25,0.09,0.0
A4,32.0,A11,0.19,,0.03
A16,35.0,A2,0.0,0.0,0.13
A3,31.0,A4,0.0,0.0,0.03
A0,20.0,A0,0.1,0.07,0.0
A13,24.0,A9,1.38,,0.0
A3,25.0,A8,0.0,0.0,0.3
A9,29.0,A8,0.16,0.08,0.0
A4,30.0,A8,2.15,0.77,0.01
A4,26.0,A7,1.09,,0.02
A10,26.0,A8,0.14,0.05,0.07
A9,29.0,A8,0.94,0.49,0.0
A4,30.0,A2,0.1,,0.0
A4,27.0,A7,0.05,0.0,0.0
A4,26.0,A2,1.17,0.78,0.02
A22,33.0,A2,0.18,0.09,0.0
A0,17.0,A3,0.05,0.03,0.0
A0,17.0,A0,0.07,0.05,0.0
A7,35.0,A4,0.0,0.06,0.0
A5,28.0,A7,0.21,0.01,0.0
A6,22.0,A5,0.0,0.0,0.38
A5,31.0,A7,0.13,0.25,0.0
A5,30.0,A7,0.85,0.47,0.02
A4,30.0,A9,0.37,0.35,0.0
A17,22.0,A7,0.11,0.03,0.0
A9,29.0,A8,0.33,0.0,0.0
A6,27.0,A4,0.0,0.0,0.01
A4,26.0,A9,0.1,0.01,0.0
A13,23.0,A2,0.08,0.02,0.0
A3,28.0,A0,0.02,,0.19
A6,27.0,A0,0.0,,0.02
A1,29.0,A4,0.24,0.11,0.0
A9,30.0,A8,0.0,0.0,0.09
A0,18.0,A11,0.14,0.1,0.0
A5,29.0,A11,0.37,0.19,0.11
A11,32.0,A3,0.0,,0.0
A13,25.0,A9,0.13,0.04,0.0
A23,36.0,A4,0.08,0.02,0.0
A5,32.0,A2,0.5,0.53,0.0
A11,31.0,A4,0.0,0.05,0.0
A9,29.0,A0,0.08,0.0,0.0
A5,31.0,A8,0.0,0.16,0.0
A2,31.0,A2,0.07,0.02,0.0
A6,23.0,A2,0.04,,0.0
A4,34.0,A8,0.41,0.16,0.0
A7,36.0,A2,0.05,0.0,0.0
A6,26.0,A0,0.06,,0.0
A10,24.0,A5,0.42,0.16,0.3
A5,31.0,A9,0.22,0.23,0.0
A9,27.0,A3,0.42,0.03,0.0
A6,26.0,A2,0.11,0.09,0.12
A6,28.0,A0,0.38,0.07,0.01
A5,28.0,A2,2.63,1.74,0.83
A6,22.0,A0,0.38,,0.0
A2,32.0,A2,0.0,0.0,0.08
A1,29.0,A0,0.05,0.0,0.0
A11,26.0,A2,0.01,0.02,0.0
A6,26.0,A0,0.1,2.39,1.05
A10,24.0,A8,0.11,,0.0
A6,25.0,A7,0.38,,0.0
A3,28.0,A8,0.2,0.44,0.0
A13,23.0,A9,0.18,,0.0
A11,26.0,A5,0.0,0.02,0.0
A4,27.0,A0,0.24,,0.0
A6,27.0,A11,0.26,,0.13
A3,29.0,A6,0.18,0.27,0.0
A7,33.0,A11,0.46,,0.0
A8,14.0,A0,0.0,,0.3
A22,33.0,A1,0.1,,0.0
A6,27.0,A8,0.47,,0.0
A13,23.0,A3,0.65,,0.0
A5,28.0,A0,0.08,,0.0
A4,31.0,A0,0.09,0.01,0.0
A6,30.0,A2,0.0,0.0,0.02
A4,30.0,A0,0.32,0.43,0.02
A6,27.0,A2,0.05,0.04,0.0
A1,28.0,A6,0.07,0.04,0.0
A0,17.0,A2,0.14,,0.0
A11,30.0,A2,0.17,0.17,0.0
A1,30.0,A8,0.08,0.0,0.0
A11,33.0,A0,0.0,0.6,0.0
A13,23.0,A7,0.09,0.03,0.0
A21,18.0,A7,0.15,0.04,0.0
A5,26.0,A0,0.24,0.0,0.01
A6,26.0,A2,0.06,0.05,0.0
A23,35.0,A8,0.1,0.02,0.0
A11,29.0,A10,0.01,0.05,0.0
A10,23.0,A2,0.06,,0.0
A10,22.0,A1,0.07,0.02,0.0
A18,1.0,A9,0.45,0.03,0.0
A1,30.0,A2,0.01,,0.0
A11,35.0,A2,0.0,0.01,0.0
A16,34.0,A1,0.0,0.01,0.0
A6,20.0,A2,0.24,0.19,0.75
A1,30.0,A3,0.04,0.0,0.0
A6,24.0,A2,0.03,0.03,0.0
A5,34.0,A2,0.0,,0.26
A6,25.0,A9,0.03,0.02,0.0
A1,25.0,A2,0.21,0.02,0.0
A11,16.0,A3,3.22,1.69,0.0
A9,29.0,A3,0.17,,0.0
A13,25.0,A7,0.23,0.07,0.0
A9,30.0,A3,0.08,,0.0
A2,31.0,A10,0.0,0.0,0.16
A2,33.0,A2,0.0,0.0,0.04
A0,19.0,A10,0.07,0.05,0.63
A22,35.0,A8,0.19,0.11,0.09
A0,21.0,A2,0.01,,0.0
A5,36.0,A2,0.01,0.03,0.0
A5,32.0,A7,0.0,0.0,0.09
A6,25.0,A7,0.18,0.14,0.0
A6,22.0,A7,2.53,0.81,0.06
A7,36.0,A2,0.04,,0.0
A3,25.0,A1,0.17,,0.0
A22,34.0,A2,0.2,0.0,0.08
A1,27.0,A5,0.0,0.0,0.26
A11,35.0,A2,0.04,0.02,0.0
A0,16.0,A11,0.61,0.41,0.46
A4,30.0,A7,0.2,0.24,0.0
A5,26.0,A0,0.11,0.0,0.0
A5,31.0,A2,0.09,0.05,0.0
A17,23.0,A9,0.06,,0.0
A21,18.0,A11,0.0,,0.04
A3,31.0,A5,0.0,0.0,0.42
A3,31.0,A4,0.0,,0.1
A6,27.0,A10,0.0,0.0,0.11
A9,28.0,A7,0.11,0.0,0.0
A6,21.0,A4,0.09,0.07,0.0
A4,29.0,A9,0.52,0.15,0.0
A13,23.0,A0,0.05,0.01,0.0
A22,33.0,A2,0.07,,0.03
A2,33.0,A5,0.0,,0.13
A21,17.0,A7,0.35,,0.0
A14,20.0,A0,0.0,0.0,0.18
A9,30.0,A0,0.49,,0.0
A17,25.0,A4,0.23,0.06,0.09
A4,32.0,A4,0.55,,0.0
A6,31.0,A2,0.0,0.0,0.06
A0,16.0,A4,0.17,,0.0
A22,34.0,A7,0.02,0.0,0.0
A6,25.0,A0,0.74,0.03,0.0
A13,25.0,A2,0.07,0.02,0.0
A2,35.0,A8,0.0,,0.01
A3,34.0,A2,0.0,0.0,0.02
A6,25.0,A2,0.1,0.07,0.0
A6,22.0,A0,0.0,,0.1
A3,29.0,A2,0.13,,0.0
A5,28.0,A8,0.0,0.11,0.0
A16,32.0,A2,0.26,0.15,0.01
A6,22.0,A0,0.59,,0.01
A13,23.0,A5,0.02,0.01,0.0
A9,29.0,A5,0.0,0.0,0.06
A7,34.0,A0,0.79,4.29,0.05
A3,30.0,A4,0.0,,0.02
A13,25.0,A4,0.08,0.02,0.0
A17,23.0,A1,0.01,0.0,0.0
A1,28.0,A2,0.44,,0.0
A13,24.0,A6,0.4,0.12,0.0
A1,29.0,A10,0.66,0.69,4.35
A5,31.0,A11,0.27,0.18,0.09
A13,22.0,A7,0.53,0.17,0.0
A0,20.0,A0,0.35,0.24,0.0
A3,27.0,A0,0.01,,0.01
A0,19.0,A10,0.0,,0.42
A9,29.0,A0,0.26,,0.0
A10,24.0,A8,0.18,0.07,0.0
A9,30.0,A2,0.22,,0.0
A6,25.0,A9,0.27,0.21,0.0
A1,27.0,A8,0.0,0.0,0.13
A9,30.0,A2,0.47,,0.0
A3,30.0,A4,0.0,0.0,0.02
A1,27.0,A8,0.01,0.0,0.0
A9,31.0,A10,0.0,0.0,0.47
A5,29.0,A2,0.13,0.06,0.0
A10,21.0,A6,0.08,0.03,0.0
A4,28.0,A2,0.89,0.4,0.0
A5,33.0,A2,0.07,0.1,0.0
A11,30.0,A3,0.01,0.53,0.0
A5,27.0,A3,0.1,,0.0
A6,24.0,A7,0.08,0.06,0.0
A2,33.0,A10,0.0,0.0,0.08
A3,31.0,A10,0.13,0.09,0.27
A10,21.0,A1,1.25,0.39,0.0
A9,28.0,A2,0.11,0.01,0.0
A6,,A7,0.11,0.09,0.0
A0,21.0,A2,0.18,0.12,0.0
A0,18.0,A9,0.01,0.01,0.0
A4,32.0,A2,0.09,0.07,0.02
A11,28.0,A4,0.0,0.01,0.0
A13,26.0,A0,0.18,,0.0
A11,20.0,A5,1.32,0.02,0.0
A1,30.0,A10,0.0,,0.04
A5,30.0,A11,0.8,0.41,0.02
A6,22.0,A7,0.05,0.04,0.0
A2,33.0,A2,1.78,1.39,1.1
A9,27.0,A1,0.06,0.0,0.0
A1,30.0,A1,0.07,0.0,0.0
A1,29.0,A3,0.04,0.0,0.0
A10,24.0,A8,0.31,0.11,0.0
A23,36.0,A9,0.02,,0.0
A7,35.0,A4,0.0,,0.05
A5,32.0,A2,0.0,0.0,0.59
A13,24.0,A0,0.44,0.13,0.0
A3,29.0,A2,0.0,0.0,0.05
A10,22.0,A8,0.13,,0.0
A4,26.0,A2,0.27,0.08,0.01
A1,,A2,0.06,0.0,0.0
A9,27.0,A7,0.1,,0.0
A5,30.0,A2,0.5,0.37,0.1
A13,22.0,A2,0.18,,0.0
A1,28.0,A4,0.04,0.0,0.0
A5,31.0,A10,0.75,0.54,0.54
A23,34.0,A0,0.3,0.22,0.02
A11,33.0,A4,0.0,0.03,0.0
A16,32.0,A0,0.18,,0.0
A11,36.0,A3,0.0,0.01,0.0
A4,27.0,A2,0.23,,0.0
A6,22.0,A0,1.06,0.08,0.0
A6,22.0,A0,0.0,0.0,0.07
A11,29.0,A6,0.0,0.02,0.0
A13,23.0,A9,0.01,,0.0
A10,22.0,A2,0.55,0.2,0.0
A1,30.0,A2,0.11,,0.0
A6,23.0,A6,1.68,,0.0
A17,24.0,A2,0.22,0.06,0.0
A0,18.0,A7,0.04,0.02,0.0
A6,27.0,A8,0.04,0.03,0.0
A4,34.0,A11,0.13,,0.0
A11,35.0,A2,0.1,0.08,0.0
A3,31.0,A10,0.0,0.0,0.2
A6,28.0,A0,0.35,0.01,0.0
A13,22.0,A8,0.14,,0.0
A5,36.0,A10,0.01,0.02,0.03
A0,15.0,A0,0.1,0.07,0.0
A23,33.0,A9,1.21,,0.01
A2,32.0,A2,0.0,0.0,0.02
A1,25.0,A4,0.49,0.07,0.39
A13,24.0,A0,0.33,0.6,0.0
A4,34.0,A3,0.03,,0.0
A11,22.0,A5,0.02,0.06,0.0
A9,27.0,A2,0.04,,0.0
A10,23.0,A5,0.49,0.18,0.29
A21,18.0,A0,0.38,0.01,0.0
A2,32.0,A2,0.15,0.11,0.1
A5,33.0,A4,0.0,0.0,0.05
A6,26.0,A2,0.01,,0.0
A1,26.0,A8,0.0,0.0,0.02
A11,20.0,A3,0.0,0.01,0.0
A7,36.0,A4,0.01,0.01,0.0
A11,,A7,0.58,,0.0
A5,29.0,A2,0.21,0.06,0.0
A8,16.0,A4,0.0,0.0,0.04
A10,24.0,A6,0.0,0.0,0.23
A6,26.0,A10,1.88,0.0,2.33
A6,28.0,A8,0.09,0.07,0.0
A6,22.0,A9,0.42,0.32,0.0
A13,23.0,A2,0.96,0.37,0.0
A6,23.0,A5,0.1,0.08,0.0
A11,26.0,A3,0.0,,0.0
A7,34.0,A9,0.35,1.31,0.02
A0,19.0,A11,0.01,0.01,0.0
A1,27.0,A1,0.08,,0.0
A4,29.0,A11,0.56,0.38,0.01
A10,23.0,A0,0.05,0.02,0.0
A6,28.0,A0,0.09,0.07,0.0
A8,15.0,A9,0.21,0.16,0.77
A10,25.0,A8,0.09,,0.0
A1,30.0,A8,0.06,0.01,0.0
A11,28.0,A10,0.01,0.13,0.0
A22,32.0,A6,2.32,,1.27
A6,29.0,A8,0.1,0.02,0.0
A6,21.0,A9,1.19,0.17,0.0
A16,33.0,A0,0.11,0.25,0.01
A10,22.0,A9,0.03,0.01,0.0
A2,33.0,A10,0.0,,0.09
A3,25.0,A10,0.0,0.01,0.25
A10,24.0,A9,0.04,0.02,0.0
A16,34.0,A10,0.0,,0.05
A11,26.0,A5,0.0,0.01,0.0
A17,24.0,A2,0.23,,0.0
A5,31.0,A4,1.27,1.33,0.12
A10,25.0,A4,0.05,0.02,0.0
A1,27.0,A10,0.0,0.0,0.26
A6,24.0,A6,0.14,0.11,0.0
A6,24.0,A10,1.0,,0.0
A1,27.0,A3,0.26,,0.0
A2,35.0,A2,0.0,,0.11
A6,22.0,A2,0.13,0.1,0.74
A5,31.0,A8,0.04,,0.0
A6,24.0,A9,0.03,,0.0
A9,31.0,A0,0.15,0.0,0.0
A3,34.0,A0,0.0,,0.09
A25,15.0,A3,0.0,0.0,0.02
A0,20.0,A8,0.16,0.11,0.0
A9,30.0,A9,0.1,0.11,0.0
A6,22.0,A2,1.26,0.05,0.0
A4,31.0,A7,0.1,0.15,0.01
A4,31.0,A2,0.19,,0.0
A23,35.0,A0,0.31,,0.0
A13,23.0,A5,0.06,0.02,0.0
A17,23.0,A7,0.01,0.0,0.0
A1,24.0,A1,0.08,0.0,0.05
A1,25.0,A9,0.07,0.0,0.0
A4,31.0,A8,0.17,0.02,0.0
A2,36.0,A2,0.0,0.0,0.06
A1,28.0,A3,0.08,0.01,0.0
A16,35.0,A10,0.0,,0.05
A3,25.0,A2,0.35,0.21,0.0
A1,26.0,A2,0.04,0.0,0.0
A4,28.0,A4,0.14,0.3,0.0
A6,25.0,A6,0.5,0.02,0.0
A5,36.0,A8,0.0,0.0,0.03
A6,28.0,A8,0.0,0.0,0.01
A4,30.0,A0,0.79,0.42,0.0
A17,25.0,A2,0.17,0.04,0.0
A1,29.0,A1,0.8,0.43,0.01
A6,23.0,A0,0.11,0.09,0.0
A15,16.0,A0,0.0,,0.05
A6,23.0,A6,0.12,0.09,0.0
A6,27.0,A2,0.21,,0.0
A1,27.0,A6,0.23,0.0,0.09
A7,35.0,A8,0.32,0.35,0.0
A5,29.0,A2,0.0,0.0,0.23
A9,34.0,A8,1.11,0.98,0.0
A2,32.0,A2,0.0,0.0,0.14
A1,29.0,A8,0.0,0.0,0.06
A3,25.0,A0,0.0,0.0,0.02
A16,34.0,A9,0.0,0.0,0.04
A0,20.0,A11,0.12,0.08,0.0
A7,34.0,A10,0.07,0.08,0.0
A17,22.0,A9,0.07,,0.0
A1,26.0,A8,0.0,0.0,0.05
A6,28.0,A10,0.07,0.05,0.0
A1,30.0,A2,0.1,0.02,0.0
A0,17.0,,0.0,,0.23
A1,31.0,A2,0.37,0.49,0.0
A10,24.0,A8,0.08,0.03,0.0
A13,25.0,A7,0.02,,0.0
A11,30.0,A3,0.0,0.29,0.0
A5,31.0,A2,0.13,0.07,0.0
A6,25.0,A2,0.0,0.0,0.18
A9,29.0,A2,0.14,0.0,0.0
A23,36.0,A2,0.0,,0.0
A10,21.0,A11,0.09,0.03,0.0
A5,31.0,A11,0.45,0.51,0.0
A6,26.0,A2,0.0,0.0,0.13
A7,35.0,A0,0.01,0.09,0.0
A6,21.0,A11,0.15,0.11,0.05
A3,30.0,A10,0.18,0.01,0.1
A11,26.0,A8,0.0,0.01,0.0
A3,27.0,A10,0.0,0.0,0.06
A7,35.0,A4,0.44,0.89,0.05
A6,28.0,A0,0.03,0.0,0.0
A5,28.0,A0,0.34,,0.0
A15,15.0,A10,0.0,0.0,0.04
A4,26.0,A7,0.0,,0.02
A6,23.0,A10,0.05,0.04,0.0
A3,27.0,A2,0.03,0.12,0.0
A17,22.0,A11,0.07,0.02,0.0
A6,23.0,A10,0.09,0.07,0.0
A5,30.0,A11,0.1,0.0,0.0
A4,32.0,A7,8.25,4.3,0.07
A21,16.0,A7,0.15,,0.0
A4,30.0,A0,3.92,1.78,0.03
A10,23.0,A11,0.77,0.29,0.0
A5,31.0,A2,0.86,,0.18
A1,27.0,A10,0.0,0.0,0.04
A16,32.0,A2,0.1,0.15,0.0
A13,23.0,A10,0.22,,0.0
A11,29.0,A4,0.0,0.02,0.0
A5,29.0,A0,0.38,0.15,0.0
A11,32.0,A0,0.0,0.95,0.0
A5,28.0,A9,1.55,,0.05
A16,35.0,A2,0.0,,0.13
A11,29.0,A0,0.0,0.01,0.0
A1,29.0,A4,0.37,,0.03
A11,33.0,A7,0.17,0.39,0.0
A21,19.0,A11,0.23,0.06,0.0
A6,23.0,A2,1.89,1.05,0.02
A0,21.0,A7,0.13,,0.0
A6,28.0,A2,0.17,0.0,0.0
A3,29.0,A2,0.02,,0.0
A1,28.0,A11,0.0,0.0,0.03
A10,25.0,A10,0.04,0.01,0.0
A4,33.0,A11,0.97,0.34,0.0
A6,26.0,A8,0.0,0.0,0.21
A1,27.0,A8,0.0,,0.61
A10,22.0,A9,0.05,0.02,0.0
A10,24.0,A1,0.0,,0.05
A23,34.0,A8,1.43,0.76,0.0
A9,28.0,A9,0.15,0.27,0.0
A1,28.0,A2,0.0,0.0,0.12
A1,30.0,A2,0.07,0.0,0.0
A13,24.0,A5,0.54,0.16,0.0
A4,33.0,A2,0.35,0.31,0.0
A1,26.0,A3,0.51,0.02,0.0
A10,24.0,A1,0.0,0.0,0.04
A6,25.0,A3,0.07,0.05,0.0
A19,11.0,A1,0.7,0.13,0.91
A5,29.0,A0,0.31,0.0,0.0
A0,18.0,A8,0.09,,0.35
A6,26.0,A10,0.07,0.05,0.29
A6,23.0,A2,0.63,0.49,0.0
A5,34.0,A3,0.0,0.0,0.02
A4,31.0,A10,5.03,,0.1
A7,34.0,A2,0.26,0.24,0.0
A6,22.0,A6,0.17,0.13,0.0
A6,27.0,A10,0.0,,0.17
A13,24.0,A6,0.11,,0.0
A4,33.0,A2,1.01,0.53,0.01
A17,23.0,A10,0.04,0.01,0.0
A0,15.0,A7,0.0,0.0,0.09
A4,30.0,A0,0.27,0.04,0.0
A13,23.0,A7,0.34,,0.0
A2,32.0,A2,0.41,0.17,0.29
A6,21.0,A9,0.13,0.1,0.0
A3,26.0,A10,0.21,0.0,0.1
A16,33.0,A4,0.0,0.0,0.01
A10,24.0,A8,0.39,,0.0
A0,18.0,A10,0.0,,0.16
A8,15.0,A11,0.0,,0.28
A9,27.0,A6,1.24,,0.04
A3,29.0,A10,0.0,,0.02
A0,20.0,A7,0.09,0.06,0.0
A1,27.0,A3,0.0,,0.03
A1,28.0,A4,0.42,0.0,0.0
A5,32.0,A2,0.04,0.03,0.01
A10,21.0,A0,0.12,,0.0
